ensembl_id	hgnc_symbol	tissue	value
ENSG00000197971	MBP	Muscle_Skeletal	discordance_rna_high
ENSG00000197971	MBP	Nerve_Tibial	concordance
ENSG00000197971	MBP	Nerve_Tibial	concordance
ENSG00000197980	LEKR1	Esophagus_Muscle	discordance_prt_high
ENSG00000197980	LEKR1	Esophagus_Muscle	discordance_prt_high
ENSG00000198033	TUBA3C	Testis	concordance
ENSG00000198034	RPS4X	Ovary	discordance_rna_high
ENSG00000198034	RPS4X	Pancreas	discordance_prt_high
ENSG00000198034	RPS4X	Skin_Unexpo	discordance_rna_high
ENSG00000198040	ZNF84	Muscle_Skeletal	discordance_prt_high
ENSG00000198040	ZNF84	Muscle_Skeletal	discordance_prt_high
ENSG00000198053	SIRPA	Brain_Cerebellum	concordance
ENSG00000198053	SIRPA	Brain_Cortex	concordance
ENSG00000198055	GRK6	Spleen	concordance
ENSG00000198060	43895	Brain_Cortex	discordance_prt_high
ENSG00000198060	43895	Heart_Atrial	discordance_prt_high
ENSG00000198060	43895	Heart_Ventricle	discordance_prt_high
ENSG00000198074	AKR1B10	Colon_Transverse	discordance_rna_high
ENSG00000198074	AKR1B10	Esophagus_Mucosa	concordance
ENSG00000198074	AKR1B10	Liver	discordance_rna_high
ENSG00000198074	AKR1B10	Minor_Salivary	concordance
ENSG00000198074	AKR1B10	Pituitary	discordance_rna_high
ENSG00000198074	AKR1B10	Skin_Unexpo	discordance_rna_high
ENSG00000198074	AKR1B10	Small_Intestine	concordance
ENSG00000198074	AKR1B10	Stomach	concordance
ENSG00000198074	AKR1B10	Vagina	discordance_rna_high
ENSG00000198087	CD2AP	Esophagus_Mucosa	discordance_rna_high
ENSG00000198087	CD2AP	Minor_Salivary	discordance_rna_high
ENSG00000198087	CD2AP	Small_Intestine	discordance_rna_high
ENSG00000198087	CD2AP	Stomach	discordance_rna_high
ENSG00000198099	ADH4	Liver	concordance
ENSG00000198108	CHSY3	Artery_Aorta	discordance_rna_high
ENSG00000198113	TOR4A	Artery_Aorta	discordance_rna_high
ENSG00000198113	TOR4A	Artery_Aorta	discordance_rna_high
ENSG00000198113	TOR4A	Esophagus_Mucosa	discordance_rna_high
ENSG00000198113	TOR4A	Esophagus_Mucosa	discordance_rna_high
ENSG00000198113	TOR4A	Heart_Ventricle	discordance_rna_high
ENSG00000198113	TOR4A	Heart_Ventricle	discordance_rna_high
ENSG00000198113	TOR4A	Lung	discordance_rna_high
ENSG00000198113	TOR4A	Lung	discordance_rna_high
ENSG00000198113	TOR4A	Stomach	discordance_rna_high
ENSG00000198113	TOR4A	Stomach	discordance_rna_high
ENSG00000198121	LPAR1	Artery_Tibial	discordance_prt_high
ENSG00000198121	LPAR1	Artery_Tibial	discordance_prt_high
ENSG00000198121	LPAR1	Artery_Tibial	discordance_prt_high
ENSG00000198121	LPAR1	Artery_Tibial	discordance_prt_high
ENSG00000198121	LPAR1	Nerve_Tibial	discordance_prt_high
ENSG00000198121	LPAR1	Nerve_Tibial	discordance_prt_high
ENSG00000198121	LPAR1	Nerve_Tibial	discordance_prt_high
ENSG00000198121	LPAR1	Nerve_Tibial	discordance_prt_high
ENSG00000198125	MB	Heart_Atrial	concordance
ENSG00000198125	MB	Heart_Ventricle	concordance
ENSG00000198125	MB	Minor_Salivary	discordance_rna_high
ENSG00000198125	MB	Muscle_Skeletal	concordance
ENSG00000198130	HIBCH	Adrenal_Gland	concordance
ENSG00000198130	HIBCH	Heart_Atrial	discordance_prt_high
ENSG00000198130	HIBCH	Heart_Ventricle	discordance_prt_high
ENSG00000198130	HIBCH	Liver	discordance_prt_high
ENSG00000198130	HIBCH	Pancreas	discordance_prt_high
ENSG00000198142	SOWAHC	Esophagus_Mucosa	discordance_rna_high
ENSG00000198157	HMGN5	Testis	discordance_rna_high
ENSG00000198157	HMGN5	Testis	discordance_rna_high
ENSG00000198162	MAN1A2	Pancreas	concordance
ENSG00000198168	SVIP	Brain_Cortex	discordance_prt_high
ENSG00000198168	SVIP	Nerve_Tibial	discordance_prt_high
ENSG00000198168	SVIP	Pituitary	discordance_prt_high
ENSG00000198171	DDRGK1	Pancreas	discordance_prt_high
ENSG00000198183	BPIFA1	Pituitary	concordance
ENSG00000198183	BPIFA1	Pituitary	concordance
ENSG00000198183	BPIFA1	Testis	discordance_rna_high
ENSG00000198183	BPIFA1	Testis	discordance_rna_high
ENSG00000198189	HSD17B11	Adrenal_Gland	discordance_prt_high
ENSG00000198189	HSD17B11	Colon_Transverse	discordance_prt_high
ENSG00000198189	HSD17B11	Liver	discordance_prt_high
ENSG00000198189	HSD17B11	Small_Intestine	discordance_prt_high
ENSG00000198216	CACNA1E	Artery_Tibial	discordance_prt_high
ENSG00000198216	CACNA1E	Brain_Cortex	concordance
ENSG00000198216	CACNA1E	Nerve_Tibial	discordance_prt_high
ENSG00000198218	QRICH1	Skin_Unexpo	discordance_rna_high
ENSG00000198218	QRICH1	Skin_Unexpo	discordance_rna_high
ENSG00000198231	DDX42	Pancreas	discordance_rna_high
ENSG00000198231	DDX42	Pancreas	discordance_rna_high
ENSG00000198242	RPL23A	Ovary	discordance_rna_high
ENSG00000198242	RPL23A	Pancreas	discordance_prt_high
ENSG00000198258	UBL5	Heart_Ventricle	concordance
ENSG00000198258	UBL5	Heart_Ventricle	concordance
ENSG00000198265	HELZ	Vagina	discordance_prt_high
ENSG00000198265	HELZ	Vagina	discordance_prt_high
ENSG00000198265	HELZ	Vagina	discordance_prt_high
ENSG00000198265	HELZ	Vagina	discordance_prt_high
ENSG00000198276	UCKL1	Heart_Ventricle	discordance_rna_high
ENSG00000198300	PEG3	Adrenal_Gland	discordance_rna_high
ENSG00000198300	PEG3	Adrenal_Gland	discordance_rna_high
ENSG00000198300	PEG3	Adrenal_Gland	discordance_rna_high
ENSG00000198300	PEG3	Adrenal_Gland	discordance_rna_high
ENSG00000198300	PEG3	Artery_Coronary	discordance_prt_high
ENSG00000198300	PEG3	Artery_Coronary	discordance_prt_high
ENSG00000198300	PEG3	Artery_Coronary	discordance_prt_high
ENSG00000198300	PEG3	Artery_Coronary	discordance_prt_high
ENSG00000198300	PEG3	Brain_Cerebellum	discordance_rna_high
ENSG00000198300	PEG3	Brain_Cerebellum	discordance_rna_high
ENSG00000198300	PEG3	Brain_Cerebellum	discordance_rna_high
ENSG00000198300	PEG3	Brain_Cerebellum	discordance_rna_high
ENSG00000198300	PEG3	Ovary	concordance
ENSG00000198300	PEG3	Ovary	concordance
ENSG00000198300	PEG3	Ovary	concordance
ENSG00000198300	PEG3	Ovary	concordance
ENSG00000198300	PEG3	Pituitary	discordance_rna_high
ENSG00000198300	PEG3	Pituitary	discordance_rna_high
ENSG00000198300	PEG3	Pituitary	discordance_rna_high
ENSG00000198300	PEG3	Pituitary	discordance_rna_high
ENSG00000198300	PEG3	Testis	concordance
ENSG00000198300	PEG3	Testis	concordance
ENSG00000198300	PEG3	Testis	concordance
ENSG00000198300	PEG3	Testis	concordance
ENSG00000198301	SDAD1	Esophagus_Muscle	discordance_rna_high
ENSG00000198336	MYL4	Heart_Atrial	concordance
ENSG00000198336	MYL4	Heart_Ventricle	concordance
ENSG00000198356	ASNA1	Brain_Cortex	concordance
ENSG00000198363	ASPH	Muscle_Skeletal	discordance_prt_high
ENSG00000198369	SPRED2	GE_junction	discordance_prt_high
ENSG00000198373	WWP2	Artery_Aorta	discordance_rna_high
ENSG00000198373	WWP2	Artery_Aorta	discordance_rna_high
ENSG00000198373	WWP2	Artery_Tibial	discordance_rna_high
ENSG00000198373	WWP2	Artery_Tibial	discordance_rna_high
ENSG00000198380	GFPT1	Artery_Tibial	discordance_prt_high
ENSG00000198380	GFPT1	Colon_Transverse	discordance_prt_high
ENSG00000198380	GFPT1	Liver	discordance_prt_high
ENSG00000198380	GFPT1	Pancreas	discordance_prt_high
ENSG00000198380	GFPT1	Pituitary	discordance_prt_high
ENSG00000198380	GFPT1	Small_Intestine	discordance_prt_high
ENSG00000198380	GFPT1	Stomach	discordance_prt_high
ENSG00000198380	GFPT1	Testis	discordance_prt_high
ENSG00000198382	UVRAG	Brain_Cortex	discordance_prt_high
ENSG00000198393	ZNF26	Lung	discordance_rna_high
ENSG00000198393	ZNF26	Spleen	concordance
ENSG00000198408	MGEA5	Brain_Cortex	discordance_prt_high
ENSG00000198417	MT1F	Thyroid	discordance_rna_high
ENSG00000198420	FAM115A	Pituitary	discordance_prt_high
ENSG00000198420	FAM115A	Pituitary	discordance_prt_high
ENSG00000198467	TPM2	Artery_Aorta	discordance_rna_high
ENSG00000198467	TPM2	Artery_Coronary	concordance
ENSG00000198467	TPM2	Artery_Tibial	concordance
ENSG00000198467	TPM2	Colon_Sigmoid	concordance
ENSG00000198467	TPM2	GE_junction	concordance
ENSG00000198467	TPM2	Esophagus_Muscle	concordance
ENSG00000198467	TPM2	Muscle_Skeletal	concordance
ENSG00000198478	SH3BGRL2	Brain_Cortex	discordance_prt_high
ENSG00000198488	B3GNT6	Colon_Transverse	discordance_rna_high
ENSG00000198498	TMA16	Testis	discordance_rna_high
ENSG00000198513	ATL1	Brain_Cerebellum	concordance
ENSG00000198513	ATL1	Brain_Cortex	concordance
ENSG00000198522	GPN1	Esophagus_Mucosa	discordance_rna_high
ENSG00000198522	GPN1	Testis	discordance_rna_high
ENSG00000198523	PLN	Heart_Atrial	discordance_prt_high
ENSG00000198523	PLN	Heart_Atrial	discordance_prt_high
ENSG00000198523	PLN	Heart_Ventricle	discordance_prt_high
ENSG00000198523	PLN	Heart_Ventricle	discordance_prt_high
ENSG00000198523	PLN	Muscle_Skeletal	discordance_prt_high
ENSG00000198523	PLN	Muscle_Skeletal	discordance_prt_high
ENSG00000198542	ITGBL1	Artery_Aorta	concordance
ENSG00000198542	ITGBL1	Artery_Tibial	discordance_prt_high
ENSG00000198542	ITGBL1	Nerve_Tibial	discordance_prt_high
ENSG00000198542	ITGBL1	Skin_SunExpo	discordance_prt_high
ENSG00000198554	WDHD1	Heart_Ventricle	discordance_prt_high
ENSG00000198554	WDHD1	Heart_Ventricle	discordance_prt_high
ENSG00000198554	WDHD1	Testis	discordance_rna_high
ENSG00000198554	WDHD1	Testis	discordance_rna_high
ENSG00000198561	CTNND1	Colon_Transverse	discordance_prt_high
ENSG00000198561	CTNND1	Colon_Transverse	discordance_prt_high
ENSG00000198561	CTNND1	Colon_Transverse	discordance_prt_high
ENSG00000198561	CTNND1	Esophagus_Mucosa	discordance_prt_high
ENSG00000198561	CTNND1	Esophagus_Mucosa	discordance_prt_high
ENSG00000198561	CTNND1	Esophagus_Mucosa	discordance_prt_high
ENSG00000198561	CTNND1	Liver	discordance_prt_high
ENSG00000198561	CTNND1	Liver	discordance_prt_high
ENSG00000198561	CTNND1	Liver	discordance_prt_high
ENSG00000198561	CTNND1	Lung	discordance_prt_high
ENSG00000198561	CTNND1	Lung	discordance_prt_high
ENSG00000198561	CTNND1	Lung	discordance_prt_high
ENSG00000198561	CTNND1	Minor_Salivary	discordance_prt_high
ENSG00000198561	CTNND1	Minor_Salivary	discordance_prt_high
ENSG00000198561	CTNND1	Minor_Salivary	discordance_prt_high
ENSG00000198561	CTNND1	Nerve_Tibial	discordance_prt_high
ENSG00000198561	CTNND1	Nerve_Tibial	discordance_prt_high
ENSG00000198561	CTNND1	Nerve_Tibial	discordance_prt_high
ENSG00000198561	CTNND1	Pancreas	discordance_prt_high
ENSG00000198561	CTNND1	Pancreas	discordance_prt_high
ENSG00000198561	CTNND1	Pancreas	discordance_prt_high
ENSG00000198561	CTNND1	Prostate	discordance_prt_high
ENSG00000198561	CTNND1	Prostate	discordance_prt_high
ENSG00000198561	CTNND1	Prostate	discordance_prt_high
ENSG00000198561	CTNND1	Skin_Unexpo	discordance_prt_high
ENSG00000198561	CTNND1	Skin_Unexpo	discordance_prt_high
ENSG00000198561	CTNND1	Skin_Unexpo	discordance_prt_high
ENSG00000198561	CTNND1	Skin_SunExpo	discordance_prt_high
ENSG00000198561	CTNND1	Skin_SunExpo	discordance_prt_high
ENSG00000198561	CTNND1	Skin_SunExpo	discordance_prt_high
ENSG00000198561	CTNND1	Small_Intestine	discordance_prt_high
ENSG00000198561	CTNND1	Small_Intestine	discordance_prt_high
ENSG00000198561	CTNND1	Small_Intestine	discordance_prt_high
ENSG00000198561	CTNND1	Stomach	discordance_prt_high
ENSG00000198561	CTNND1	Stomach	discordance_prt_high
ENSG00000198561	CTNND1	Stomach	discordance_prt_high
ENSG00000198561	CTNND1	Thyroid	discordance_prt_high
ENSG00000198561	CTNND1	Thyroid	discordance_prt_high
ENSG00000198561	CTNND1	Thyroid	discordance_prt_high
ENSG00000198561	CTNND1	Vagina	discordance_prt_high
ENSG00000198561	CTNND1	Vagina	discordance_prt_high
ENSG00000198561	CTNND1	Vagina	discordance_prt_high
ENSG00000198563	DDX39B	Brain_Cerebellum	discordance_prt_high
ENSG00000198563	DDX39B	Brain_Cerebellum	discordance_prt_high
ENSG00000198604	BAZ1A	Esophagus_Mucosa	discordance_rna_high
ENSG00000198604	BAZ1A	Esophagus_Mucosa	discordance_rna_high
ENSG00000198604	BAZ1A	Spleen	discordance_rna_high
ENSG00000198604	BAZ1A	Spleen	discordance_rna_high
ENSG00000198610	AKR1C4	Liver	concordance
ENSG00000198626	RYR2	Brain_Cortex	discordance_prt_high
ENSG00000198626	RYR2	Heart_Atrial	concordance
ENSG00000198626	RYR2	Heart_Ventricle	concordance
ENSG00000198648	STK39	Brain_Cortex	discordance_prt_high
ENSG00000198650	TAT	Breast	discordance_rna_high
ENSG00000198650	TAT	Breast	discordance_rna_high
ENSG00000198650	TAT	Liver	concordance
ENSG00000198650	TAT	Liver	concordance
ENSG00000198663	C6orf89	Heart_Atrial	discordance_rna_high
ENSG00000198663	C6orf89	Heart_Atrial	discordance_rna_high
ENSG00000198663	C6orf89	Heart_Atrial	discordance_rna_high
ENSG00000198663	C6orf89	Heart_Ventricle	discordance_rna_high
ENSG00000198663	C6orf89	Heart_Ventricle	discordance_rna_high
ENSG00000198663	C6orf89	Heart_Ventricle	discordance_rna_high
ENSG00000198670	LPA	Artery_Coronary	discordance_prt_high
ENSG00000198670	LPA	Artery_Tibial	discordance_prt_high
ENSG00000198670	LPA	Liver	discordance_rna_high
ENSG00000198677	TTC37	Brain_Cerebellum	discordance_rna_high
ENSG00000198677	TTC37	Brain_Cerebellum	discordance_rna_high
ENSG00000198677	TTC37	Brain_Cerebellum	discordance_rna_high
ENSG00000198677	TTC37	Brain_Cerebellum	discordance_rna_high
ENSG00000198677	TTC37	Pancreas	discordance_prt_high
ENSG00000198677	TTC37	Pancreas	discordance_prt_high
ENSG00000198677	TTC37	Pancreas	discordance_prt_high
ENSG00000198677	TTC37	Pancreas	discordance_prt_high
ENSG00000198677	TTC37	Stomach	discordance_prt_high
ENSG00000198677	TTC37	Stomach	discordance_prt_high
ENSG00000198677	TTC37	Stomach	discordance_prt_high
ENSG00000198677	TTC37	Stomach	discordance_prt_high
ENSG00000198682	PAPSS2	Adrenal_Gland	concordance
ENSG00000198682	PAPSS2	Colon_Transverse	discordance_prt_high
ENSG00000198682	PAPSS2	Liver	discordance_prt_high
ENSG00000198682	PAPSS2	Lung	discordance_prt_high
ENSG00000198682	PAPSS2	Ovary	discordance_prt_high
ENSG00000198682	PAPSS2	Pancreas	discordance_prt_high
ENSG00000198682	PAPSS2	Small_Intestine	discordance_prt_high
ENSG00000198682	PAPSS2	Testis	discordance_prt_high
ENSG00000198689	SLC9A6	Brain_Cerebellum	discordance_rna_high
ENSG00000198689	SLC9A6	Brain_Cerebellum	discordance_rna_high
ENSG00000198689	SLC9A6	Brain_Cortex	concordance
ENSG00000198689	SLC9A6	Brain_Cortex	concordance
ENSG00000198712	MT-CO2	Brain_Cortex	discordance_prt_high
ENSG00000198712	MT-CO2	Heart_Atrial	discordance_prt_high
ENSG00000198712	MT-CO2	Heart_Ventricle	concordance
ENSG00000198712	MT-CO2	Liver	discordance_rna_high
ENSG00000198712	MT-CO2	Muscle_Skeletal	discordance_prt_high
ENSG00000198721	ECI2	Heart_Atrial	discordance_prt_high
ENSG00000198721	ECI2	Heart_Ventricle	discordance_prt_high
ENSG00000198721	ECI2	Liver	discordance_prt_high
ENSG00000198721	ECI2	Muscle_Skeletal	discordance_prt_high
ENSG00000198721	ECI2	Stomach	discordance_prt_high
ENSG00000198729	PPP1R14C	Heart_Atrial	discordance_prt_high
ENSG00000198729	PPP1R14C	Heart_Ventricle	discordance_prt_high
ENSG00000198729	PPP1R14C	Muscle_Skeletal	discordance_prt_high
ENSG00000198729	PPP1R14C	Skin_Unexpo	discordance_prt_high
ENSG00000198729	PPP1R14C	Skin_SunExpo	discordance_prt_high
ENSG00000198729	PPP1R14C	Thyroid	discordance_prt_high
ENSG00000198730	CTR9	Minor_Salivary	discordance_rna_high
ENSG00000198730	CTR9	Testis	discordance_rna_high
ENSG00000198734	F5	Liver	discordance_rna_high
ENSG00000198740	ZNF652	Breast	discordance_prt_high
ENSG00000198740	ZNF652	Breast	discordance_prt_high
ENSG00000198740	ZNF652	Esophagus_Muscle	discordance_prt_high
ENSG00000198740	ZNF652	Esophagus_Muscle	discordance_prt_high
ENSG00000198752	CDC42BPB	Brain_Cortex	concordance
ENSG00000198753	PLXNB3	Colon_Sigmoid	discordance_prt_high
ENSG00000198753	PLXNB3	Colon_Sigmoid	discordance_prt_high
ENSG00000198755	RPL10A	Ovary	discordance_rna_high
ENSG00000198755	RPL10A	Skin_Unexpo	discordance_rna_high
ENSG00000198755	RPL10A	Skin_SunExpo	discordance_rna_high
ENSG00000198758	EPS8L3	Colon_Transverse	concordance
ENSG00000198758	EPS8L3	Colon_Transverse	concordance
ENSG00000198758	EPS8L3	Small_Intestine	concordance
ENSG00000198758	EPS8L3	Small_Intestine	concordance
ENSG00000198758	EPS8L3	Stomach	concordance
ENSG00000198758	EPS8L3	Stomach	concordance
ENSG00000198758	EPS8L3	Testis	discordance_rna_high
ENSG00000198758	EPS8L3	Testis	discordance_rna_high
ENSG00000198765	SYCP1	Heart_Ventricle	discordance_prt_high
ENSG00000198765	SYCP1	Heart_Ventricle	discordance_prt_high
ENSG00000198765	SYCP1	Testis	discordance_rna_high
ENSG00000198765	SYCP1	Testis	discordance_rna_high
ENSG00000198774	RASSF9	Artery_Aorta	discordance_prt_high
ENSG00000198780	FAM169A	Brain_Cerebellum	discordance_prt_high
ENSG00000198780	FAM169A	Brain_Cerebellum	discordance_prt_high
ENSG00000198780	FAM169A	Brain_Cortex	discordance_prt_high
ENSG00000198780	FAM169A	Brain_Cortex	discordance_prt_high
ENSG00000198780	FAM169A	Pituitary	discordance_prt_high
ENSG00000198780	FAM169A	Pituitary	discordance_prt_high
ENSG00000198783	ZNF830	Spleen	discordance_rna_high
ENSG00000198791	CNOT7	Brain_Cerebellum	discordance_rna_high
ENSG00000198791	CNOT7	Brain_Cerebellum	discordance_rna_high
ENSG00000198791	CNOT7	Muscle_Skeletal	discordance_rna_high
ENSG00000198791	CNOT7	Muscle_Skeletal	discordance_rna_high
ENSG00000198791	CNOT7	Pancreas	discordance_rna_high
ENSG00000198791	CNOT7	Pancreas	discordance_rna_high
ENSG00000198792	TMEM184B	Brain_Cortex	discordance_rna_high
ENSG00000198792	TMEM184B	Brain_Cortex	discordance_rna_high
ENSG00000198792	TMEM184B	Pituitary	discordance_prt_high
ENSG00000198792	TMEM184B	Pituitary	discordance_prt_high
ENSG00000198793	MTOR	Heart_Ventricle	discordance_rna_high
ENSG00000198793	MTOR	Heart_Ventricle	discordance_rna_high
ENSG00000198793	MTOR	Testis	discordance_rna_high
ENSG00000198793	MTOR	Testis	discordance_rna_high
ENSG00000198794	SCAMP5	Brain_Cerebellum	concordance
ENSG00000198794	SCAMP5	Brain_Cerebellum	concordance
ENSG00000198794	SCAMP5	Brain_Cortex	concordance
ENSG00000198794	SCAMP5	Brain_Cortex	concordance
ENSG00000198794	SCAMP5	Pancreas	discordance_rna_high
ENSG00000198794	SCAMP5	Pancreas	discordance_rna_high
ENSG00000198794	SCAMP5	Pituitary	discordance_rna_high
ENSG00000198794	SCAMP5	Pituitary	discordance_rna_high
ENSG00000198796	ALPK2	Heart_Atrial	discordance_rna_high
ENSG00000198796	ALPK2	Heart_Atrial	discordance_rna_high
ENSG00000198796	ALPK2	Muscle_Skeletal	discordance_rna_high
ENSG00000198796	ALPK2	Muscle_Skeletal	discordance_rna_high
ENSG00000198804	MT-CO1	Heart_Atrial	discordance_prt_high
ENSG00000198804	MT-CO1	Heart_Ventricle	discordance_prt_high
ENSG00000198805	PNP	Spleen	discordance_prt_high
ENSG00000198814	GK	Brain_Cortex	discordance_prt_high
ENSG00000198814	GK	Heart_Atrial	discordance_prt_high
ENSG00000198814	GK	Heart_Ventricle	discordance_prt_high
ENSG00000198814	GK	Liver	concordance
ENSG00000198814	GK	Lung	concordance
ENSG00000198814	GK	Minor_Salivary	discordance_rna_high
ENSG00000198814	GK	Small_Intestine	discordance_prt_high
ENSG00000198815	FOXJ3	Muscle_Skeletal	discordance_rna_high
ENSG00000198815	FOXJ3	Muscle_Skeletal	discordance_rna_high
ENSG00000198816	ZNF358	Prostate	discordance_prt_high
ENSG00000198816	ZNF358	Prostate	discordance_prt_high
ENSG00000198822	GRM3	Brain_Cerebellum	discordance_rna_high
ENSG00000198822	GRM3	Brain_Cerebellum	discordance_rna_high
ENSG00000198822	GRM3	Brain_Cortex	concordance
ENSG00000198822	GRM3	Brain_Cortex	concordance
ENSG00000198825	INPP5F	Brain_Cortex	discordance_rna_high
ENSG00000198825	INPP5F	Pituitary	discordance_rna_high
ENSG00000198833	UBE2J1	Small_Intestine	discordance_prt_high
ENSG00000198833	UBE2J1	Spleen	discordance_prt_high
ENSG00000198836	OPA1	Brain_Cerebellum	discordance_prt_high
ENSG00000198836	OPA1	Brain_Cortex	discordance_prt_high
ENSG00000198836	OPA1	GE_junction	discordance_prt_high
ENSG00000198836	OPA1	Esophagus_Muscle	concordance
ENSG00000198836	OPA1	Heart_Atrial	concordance
ENSG00000198836	OPA1	Heart_Ventricle	concordance
ENSG00000198836	OPA1	Liver	discordance_prt_high
ENSG00000198836	OPA1	Muscle_Skeletal	concordance
ENSG00000198836	OPA1	Pituitary	discordance_prt_high
ENSG00000198836	OPA1	Stomach	discordance_prt_high
ENSG00000198837	DENND4B	Muscle_Skeletal	discordance_rna_high
ENSG00000198837	DENND4B	Muscle_Skeletal	discordance_rna_high
ENSG00000198837	DENND4B	Spleen	discordance_rna_high
ENSG00000198837	DENND4B	Spleen	discordance_rna_high
ENSG00000198842	DUSP27	Artery_Aorta	discordance_rna_high
ENSG00000198842	DUSP27	Artery_Aorta	discordance_rna_high
ENSG00000198842	DUSP27	Heart_Atrial	concordance
ENSG00000198842	DUSP27	Heart_Atrial	concordance
ENSG00000198842	DUSP27	Heart_Ventricle	concordance
ENSG00000198842	DUSP27	Heart_Ventricle	concordance
ENSG00000198842	DUSP27	Muscle_Skeletal	concordance
ENSG00000198842	DUSP27	Muscle_Skeletal	concordance
ENSG00000198843	SELT	Adrenal_Gland	discordance_rna_high
ENSG00000198848	CES1	Liver	concordance
ENSG00000198854	C1orf68	Colon_Sigmoid	discordance_prt_high
ENSG00000198854	C1orf68	Skin_Unexpo	concordance
ENSG00000198854	C1orf68	Skin_SunExpo	concordance
ENSG00000198854	C1orf68	Vagina	discordance_prt_high
ENSG00000198886	MT-ND4	Muscle_Skeletal	discordance_prt_high
ENSG00000198887	SMC5	Muscle_Skeletal	discordance_rna_high
ENSG00000198899	MT-ATP6	Brain_Cortex	discordance_prt_high
ENSG00000198899	MT-ATP6	Heart_Atrial	discordance_prt_high
ENSG00000198899	MT-ATP6	Heart_Ventricle	discordance_prt_high
ENSG00000198899	MT-ATP6	Muscle_Skeletal	discordance_prt_high
ENSG00000198900	TOP1	Esophagus_Mucosa	discordance_rna_high
ENSG00000198901	PRC1	Testis	discordance_rna_high
ENSG00000198917	C9orf114	Brain_Cerebellum	discordance_rna_high
ENSG00000198917	C9orf114	Liver	discordance_rna_high
ENSG00000198918	RPL39	Ovary	discordance_rna_high
ENSG00000198925	ATG9A	Brain_Cerebellum	discordance_rna_high
ENSG00000198925	ATG9A	Brain_Cerebellum	discordance_rna_high
ENSG00000198925	ATG9A	Brain_Cerebellum	discordance_rna_high
ENSG00000198925	ATG9A	Heart_Ventricle	discordance_rna_high
ENSG00000198925	ATG9A	Heart_Ventricle	discordance_rna_high
ENSG00000198925	ATG9A	Heart_Ventricle	discordance_rna_high
ENSG00000198925	ATG9A	Muscle_Skeletal	discordance_rna_high
ENSG00000198925	ATG9A	Muscle_Skeletal	discordance_rna_high
ENSG00000198925	ATG9A	Muscle_Skeletal	discordance_rna_high
ENSG00000198925	ATG9A	Testis	discordance_rna_high
ENSG00000198925	ATG9A	Testis	discordance_rna_high
ENSG00000198925	ATG9A	Testis	discordance_rna_high
ENSG00000198929	NOS1AP	Brain_Cerebellum	discordance_rna_high
ENSG00000198929	NOS1AP	Breast	discordance_prt_high
ENSG00000198931	APRT	Liver	discordance_prt_high
ENSG00000198931	APRT	Skin_Unexpo	discordance_rna_high
ENSG00000198931	APRT	Stomach	discordance_prt_high
ENSG00000198933	TBKBP1	Heart_Atrial	discordance_prt_high
ENSG00000198937	CCDC167	Muscle_Skeletal	discordance_prt_high
ENSG00000198938	MT-CO3	Brain_Cortex	discordance_prt_high
ENSG00000198938	MT-CO3	Heart_Atrial	discordance_prt_high
ENSG00000198938	MT-CO3	Heart_Ventricle	concordance
ENSG00000198938	MT-CO3	Muscle_Skeletal	discordance_prt_high
ENSG00000198945	L3MBTL3	Ovary	discordance_prt_high
ENSG00000198945	L3MBTL3	Ovary	discordance_prt_high
ENSG00000198945	L3MBTL3	Ovary	discordance_prt_high
ENSG00000198954	KIAA1279	Brain_Cortex	concordance
ENSG00000198960	ARMCX6	Heart_Atrial	discordance_prt_high
ENSG00000198960	ARMCX6	Heart_Atrial	discordance_prt_high
ENSG00000198960	ARMCX6	Heart_Atrial	discordance_prt_high
ENSG00000198960	ARMCX6	Heart_Ventricle	discordance_prt_high
ENSG00000198960	ARMCX6	Heart_Ventricle	discordance_prt_high
ENSG00000198960	ARMCX6	Heart_Ventricle	discordance_prt_high
ENSG00000198961	PJA2	Brain_Cortex	discordance_prt_high
ENSG00000198961	PJA2	Brain_Cortex	discordance_prt_high
ENSG00000203485	INF2	Nerve_Tibial	concordance
ENSG00000203485	INF2	Nerve_Tibial	concordance
ENSG00000203667	COX20	Adrenal_Gland	discordance_prt_high
ENSG00000203667	COX20	Brain_Cortex	discordance_prt_high
ENSG00000203667	COX20	Colon_Sigmoid	discordance_prt_high
ENSG00000203667	COX20	GE_junction	discordance_prt_high
ENSG00000203667	COX20	Esophagus_Muscle	discordance_prt_high
ENSG00000203667	COX20	Heart_Atrial	discordance_prt_high
ENSG00000203667	COX20	Heart_Ventricle	discordance_prt_high
ENSG00000203667	COX20	Liver	discordance_prt_high
ENSG00000203667	COX20	Muscle_Skeletal	discordance_prt_high
ENSG00000203667	COX20	Stomach	discordance_prt_high
ENSG00000203697	CAPN8	Lung	discordance_rna_high
ENSG00000203697	CAPN8	Stomach	concordance
ENSG00000203705	TATDN3	Heart_Ventricle	discordance_rna_high
ENSG00000203710	CR1	Spleen	concordance
ENSG00000203722	RAET1G	Esophagus_Mucosa	concordance
ENSG00000203780	FANK1	Testis	discordance_rna_high
ENSG00000203782	LOR	Skin_Unexpo	concordance
ENSG00000203782	LOR	Skin_Unexpo	concordance
ENSG00000203782	LOR	Skin_SunExpo	concordance
ENSG00000203782	LOR	Skin_SunExpo	concordance
ENSG00000203785	SPRR2E	Esophagus_Mucosa	concordance
ENSG00000203785	SPRR2E	Esophagus_Mucosa	concordance
